Lifetime,Broken,Temperature,Voltage,Current,Humidity,Vibration - X,Vibration  Y,Vibration  Z,Machine Name,Machine ID,Failure Model,Responsible Failure Cause
62,1,1,227,1.6,33,1.012,1.104,9.125,CNC Turning -2,20210046,Thermal Model,Temperature Inside the Motor is Less than (stator Temp/ Rotor Temp)  Motor Rated Temp with respective humidity
72,1,41,227,1.6,29,0.969,1.151,9.133,CNC Turning -2,20210046,Thermal Model,Temperature Inside the Motor is greater than (stator Temp/ Rotor Temp)  Motor Rated Temp with respective humidity
65,1,38,225,1.6,30,1,0.121,9.125,CNC Turning -2,20210046,Thermal Model,Temperature Inside the Motor is greater than (stator Temp/ Rotor Temp)  Motor Rated Temp with respective humidity
20,0,27,227,1.6,29,0.416,1.123,9.121,CNC Turning -1,20210045,Healthy State,NA
16,0,27,227,1.6,32,0.488,1.121,9.156,CNC Turning -1,20210045,Healthy State,NA
3,0,26,226,1.6,30,0.332,1.235,9.137,CNC Turning -1,20210045,Healthy State,NA
7,0,26,226,1.6,30,0.332,1.494,9.156,CNC Turning -1,20210045,Healthy State,NA
47,1,26,226,1.6,30,0.469,1.586,8.729,CNC Turning -1,20210045,Vibration Model,Z vibration is lower than Rated Z vibration
39,0,26,226,1.6,36,0.484,1.282,10.108,CNC Turning -1,20210045,Healthy State,NA
48,1,26,226,1.6,30,0.431,1.802,9.121,CNC Turning -1,20210045,Vibration Model,Y vibration is higher than Rated Y vibration
57,0,26,226,1,31,0.336,1.145,9.145,CNC Turning -1,20210045,Healthy State,NA
68,0,26,226,1.6,36,0.373,1.29,9.125,CNC Turning -2,20210046,Healthy State,NA
18,0,26,226,1,30,0.461,1.123,9.133,CNC Turning -1,20210045,Healthy State,NA
1,0,26,226,1,30,0.488,1.123,9.137,CNC Turning -2,20210046,Healthy State,NA
71,1,2,226,1,30,0.984,1.182,9.121,CNC Turning -1,20210045,Thermal Model,Temperature Inside the Motor is Less than (stator Temp/ Rotor Temp)  Motor Rated Temp with respective humidity
65,0,26,226,1,32,0.465,1.352,9.148,CNC Turning -2,20210046,Healthy State,NA
4,1,26,226,1,30,0.332,0.908,9.129,CNC Turning -1,20210045,Vibration Model,Y vibration is lower than Rated Y vibration
24,0,26,226,1,30,0.336,1.151,9.121,CNC Turning -2,20210046,Healthy State,NA
74,1,45,226,1,30,0.969,0.141,9.148,CNC Turning -1,20210045,Thermal Model,Temperature Inside the Motor is greater than (stator Temp/ Rotor Temp)  Motor Rated Temp with respective humidity
74,1,45.2,225,1,31,0.996,1.194,9.141,CNC Turning -2,20210046,Thermal Model,Temperature Inside the Motor is greater than (stator Temp/ Rotor Temp)  Motor Rated Temp with respective humidity
16,0,25,225,1,36,0.427,1.131,9.133,CNC Turning -1,20210045,Healthy State,NA
88,1,26,226,2,30,0.977,1.19,9.145,CNC Turning -2,20210046,Lifetime Model,Exceeded Motor Running Hours as respective Manufacture Rated Lifespan of that motor
28,1,25,225,1,36,0.336,0.909,9.133,CNC Turning -1,20210045,Vibration Model,Y vibration is lower than Rated Y vibration
62,1,35.5,226,1,30,1.047,1.116,9.113,CNC Turning -2,20210046,Thermal Model,Temperature Inside the Motor is greater than (stator Temp/ Rotor Temp)  Motor Rated Temp with respective humidity
49,0,25,225,1,36,0.373,1.133,9.148,CNC Turning -2,20210046,Healthy State,NA
39,1,25,225,1,30,0.488,1.355,8.729,CNC Turning -1,20210045,Vibration Model,Z vibration is lower than Rated Z vibration
18,1,25,225,1,36,0.42,0.908,9.129,CNC Turning -2,20210046,Vibration Model,Y vibration is lower than Rated Y vibration
80,0,25,225,1,36,0.404,1.148,9.121,CNC Turning -1,20210045,Healthy State,NA
71,1,35.7,225,1,33,1.023,1.178,9.121,CNC Turning -1,20210045,Thermal Model,Temperature Inside the Motor is greater than (stator Temp/ Rotor Temp)  Motor Rated Temp with respective humidity
65,1,1,225,1.6,30,0.996,1.131,9.137,CNC Turning -2,20210046,Thermal Model,Temperature Inside the Motor is Less than (stator Temp/ Rotor Temp)  Motor Rated Temp with respective humidity
79,1,7.8,225,1.5,30,0.973,1.186,9.113,CNC Turning -2,20210046,Thermal Model,Temperature Inside the Motor is Less than (stator Temp/ Rotor Temp)  Motor Rated Temp with respective humidity
19,0,25,225,1.5,30,0.431,1.282,9.121,CNC Turning -2,20210046,Healthy State,NA
58,1,25,225,1.5,36,0.484,1.243,10.202,CNC Turning -2,20210046,Vibration Model,Z vibration is Higher than Rated Z vibration
76,0,25,225,1.5,30,0.373,1.578,9.125,CNC Turning -2,20210046,Healthy State,NA
62,1,6.7,225,1.5,30,1.027,1.174,9.125,CNC Turning -2,20210046,Thermal Model,Temperature Inside the Motor is Less than (stator Temp/ Rotor Temp)  Motor Rated Temp with respective humidity
62,1,5.8,225,1.5,30,0.988,1.108,9.141,CNC Turning -1,20210045,Thermal Model,Temperature Inside the Motor is Less than (stator Temp/ Rotor Temp)  Motor Rated Temp with respective humidity
52,0,25,225,1.5,30,0.48,1.494,9.125,CNC Turning -1,20210045,Healthy State,NA
29,1,25,225,1.5,30,0.427,0.905,9.121,CNC Turning -1,20210045,Vibration Model,Y vibration is lower than Rated Y vibration
65,1,6,225,1.6,35,0.977,1.112,9.145,CNC Turning -1,20210045,Thermal Model,Temperature Inside the Motor is Less than (stator Temp/ Rotor Temp)  Motor Rated Temp with respective humidity
8,0,25,225,1.6,30,0.423,1.29,9.125,CNC Turning -1,20210045,Healthy State,NA
53,1,24,224,1.6,34,0.469,1.802,9.105,CNC Turning -1,20210045,Vibration Model,Y vibration is higher than Rated Y vibration
40,0,25,225,1.6,31,0.48,1.12,9.117,CNC Turning -1,20210045,Healthy State,NA
46,1,23,223,1.6,31,0.484,0.908,9.125,CNC Turning -1,20210045,Vibration Model,Y vibration is lower than Rated Y vibration
5,0,24,224,1.6,37,0.373,1.243,9.117,CNC Turning -1,20210045,Healthy State,NA
41,0,24,224,1.6,34,0.404,1.145,9.125,CNC Turning -1,20210045,Healthy State,NA
12,1,24,224,1.6,35,0.373,1.237,10.206,CNC Turning -2,20210046,Vibration Model,Z vibration is Higher than Rated Z vibration
65,1,4.8,224,1.6,31,0.973,1.139,9.121,CNC Turning -1,20210045,Thermal Model,Temperature Inside the Motor is Less than (stator Temp/ Rotor Temp)  Motor Rated Temp with respective humidity
80,1,35.5,224,1.6,37,1.016,1.112,9.133,CNC Turning -2,20210046,Thermal Model,Temperature Inside the Motor is greater than (stator Temp/ Rotor Temp)  Motor Rated Temp with respective humidity
63,1,35.2,225,1.6,30,0.996,0.125,9.152,CNC Turning -1,20210045,Thermal Model,Temperature Inside the Motor is greater than (stator Temp/ Rotor Temp)  Motor Rated Temp with respective humidity
63,1,24,224,1.6,32,0.461,1.586,8.713,CNC Turning -2,20210046,Vibration Model,Z vibration is lower than Rated Z vibration
77,1,24,224,1.6,31,0.404,1.235,8.729,CNC Turning -1,20210045,Vibration Model,Z vibration is lower than Rated Z vibration
65,1,35.7,224,1.6,38,0.98,1.182,9.152,CNC Turning -2,20210046,Thermal Model,Temperature Inside the Motor is greater than (stator Temp/ Rotor Temp)  Motor Rated Temp with respective humidity
62,1,37.8,224,1.6,31,0.973,1.178,9.121,CNC Turning -1,20210045,Thermal Model,Temperature Inside the Motor is greater than (stator Temp/ Rotor Temp)  Motor Rated Temp with respective humidity
62,0,24,224,1.6,33,0.427,1.166,9.121,CNC Turning -2,20210046,Healthy State,NA
52,0,24,224,1,31,0.332,1.163,9.145,CNC Turning -1,20210045,Healthy State,NA
75,1,39.1,224,1.6,32,0.988,1.151,9.125,CNC Turning -2,20210046,Thermal Model,Temperature Inside the Motor is greater than (stator Temp/ Rotor Temp)  Motor Rated Temp with respective humidity
62,1,8.9,224,1,31,1.023,1.178,9.125,CNC Turning -1,20210045,Thermal Model,Temperature Inside the Motor is Less than (stator Temp/ Rotor Temp)  Motor Rated Temp with respective humidity
62,1,7.8,224,1,31,1.004,0.109,9.145,CNC Turning -2,20210046,Thermal Model,Temperature Inside the Motor is Less than (stator Temp/ Rotor Temp)  Motor Rated Temp with respective humidity
77,1,8,224,1,32,1.031,0.117,9.121,CNC Turning -2,20210046,Thermal Model,Temperature Inside the Motor is Less than (stator Temp/ Rotor Temp)  Motor Rated Temp with respective humidity
80,1,8.6,224,1,31,0.992,1.116,9.137,CNC Turning -1,20210045,Thermal Model,Temperature Inside the Motor is Less than (stator Temp/ Rotor Temp)  Motor Rated Temp with respective humidity
58,0,24,224,1,32,0.48,1.159,9.125,CNC Turning -2,20210046,Healthy State,NA
55,0,24,224,1,32,0.373,1.352,9.152,CNC Turning -1,20210045,Healthy State,NA
33,0,23,223,1,34,0.404,1.574,9.137,CNC Turning -1,20210045,Healthy State,NA
13,0,24,224,1,32,0.412,1.127,9.137,CNC Turning -2,20210046,Healthy State,NA
34,0,24,224,1,45,0.465,1.133,9.148,CNC Turning -2,20210046,Healthy State,NA
75,1,8.4,223,2,38,1.004,1.186,9.125,CNC Turning -2,20210046,Thermal Model,Temperature Inside the Motor is Less than (stator Temp/ Rotor Temp)  Motor Rated Temp with respective humidity
65,1,8.6,223,1,36,1.031,1.151,9.133,CNC Turning -2,20210046,Thermal Model,Temperature Inside the Motor is Less than (stator Temp/ Rotor Temp)  Motor Rated Temp with respective humidity
80,0,23,223,1,32,0.336,1.131,9.141,CNC Turning -2,20210046,Healthy State,NA
41,1,23,223,1,34,0.336,1.586,8.729,CNC Turning -2,20210046,Vibration Model,Z vibration is lower than Rated Z vibration
65,1,7.7,223,1,32,1.023,1.12,9.121,CNC Turning -1,20210045,Thermal Model,Temperature Inside the Motor is Less than (stator Temp/ Rotor Temp)  Motor Rated Temp with respective humidity
65,1,7.4,223,1,38,0.957,0.152,9.156,CNC Turning -1,20210045,Thermal Model,Temperature Inside the Motor is Less than (stator Temp/ Rotor Temp)  Motor Rated Temp with respective humidity
43,0,23,223,1,32,0.404,1.163,9.121,CNC Turning -1,20210045,Healthy State,NA
80,1,36.8,223,1,34,1.023,1.104,9.133,CNC Turning -1,20210045,Thermal Model,Temperature Inside the Motor is greater than (stator Temp/ Rotor Temp)  Motor Rated Temp with respective humidity
80,1,35.3,224,1.6,32,1,0.141,9.117,CNC Turning -1,20210045,Thermal Model,Temperature Inside the Motor is greater than (stator Temp/ Rotor Temp)  Motor Rated Temp with respective humidity
55,0,23,223,1.5,33,0.412,1.163,9.125,CNC Turning -1,20210045,Healthy State,NA
77,1,35.9,224,1.5,34,0.988,1.159,9.145,CNC Turning -1,20210045,Thermal Model,Temperature Inside the Motor is greater than (stator Temp/ Rotor Temp)  Motor Rated Temp with respective humidity
17,0,24,224,1.5,35,0.377,1.163,9.121,CNC Turning -1,20210045,Healthy State,NA
76,1,35.6,224,1.5,34,1.023,1.174,9.129,CNC Turning -1,20210046,Thermal Model,Temperature Inside the Motor is greater than (stator Temp/ Rotor Temp)  Motor Rated Temp with respective humidity
3,0,25,225,1.5,31,0.488,1.151,9.156,CNC Turning -1,20210046,Healthy State,NA
81,1,27,227,1.5,29,0.977,1.194,9.109,CNC Turning -2,20210046,Lifetime Model,Exceeded Motor Running Hours as respective Manufacture Rated Lifespan of that motor
63,1,37.5,227,1.5,35,1.02,1.151,9.125,CNC Turning -1,20210046,Thermal Model,Temperature Inside the Motor is greater than (stator Temp/ Rotor Temp)  Motor Rated Temp with respective humidity
65,1,37.4,230,1.5,28,0.984,1.131,9.148,CNC Turning -2,20210045,Thermal Model,Temperature Inside the Motor is greater than (stator Temp/ Rotor Temp)  Motor Rated Temp with respective humidity
55,1,34,234,1.6,27,0.377,0.909,9.125,CNC Turning -1,20210046,Vibration Model,Y vibration is lower than Rated Y vibration
25,1,35,235,1.6,25,0.431,1.498,8.729,CNC Turning -2,20210045,Vibration Model,Z vibration is lower than Rated Z vibration
63,1,38.4,236,1.6,25,0.996,1.104,9.145,CNC Turning -1,20210046,Thermal Model,Temperature Inside the Motor is greater than (stator Temp/ Rotor Temp)  Motor Rated Temp with respective humidity
72,1,39.1,238,1.6,24,0.98,1.182,9.121,CNC Turning -2,20210046,Thermal Model,Temperature Inside the Motor is greater than (stator Temp/ Rotor Temp)  Motor Rated Temp with respective humidity
13,0,38,238,1.6,24,0.439,1.117,9.121,CNC Turning -1,20210046,Healthy State,NA
19,0,38,238,1.6,24,0.373,1.123,9.137,CNC Turning -2,20210046,Healthy State,NA
76,1,39,239,1.6,23,1.016,1.116,9.125,CNC Turning -1,20210046,Thermal Model,Temperature Inside the Motor is greater than (stator Temp/ Rotor Temp)  Motor Rated Temp with respective humidity
60,1,40,240,1.6,23,0.992,1.19,9.133,CNC Turning -2,20210045,Thermal Model,Temperature Inside the Motor is greater than (stator Temp/ Rotor Temp)  Motor Rated Temp with respective humidity
71,1,41,241,1.6,23,1,1.123,9.148,CNC Turning -1,20210046,Thermal Model,Temperature Inside the Motor is greater than (stator Temp/ Rotor Temp)  Motor Rated Temp with respective humidity
80,1,42,242,1.6,22,0.957,0.148,9.113,CNC Turning -2,20210045,Thermal Model,Temperature Inside the Motor is greater than (stator Temp/ Rotor Temp)  Motor Rated Temp with respective humidity
63,1,42,242,1.6,23,0.988,1.143,9.125,CNC Turning -2,20210046,Thermal Model,Temperature Inside the Motor is greater than (stator Temp/ Rotor Temp)  Motor Rated Temp with respective humidity
43,0,32,242,1.6,22,0.404,1.504,9.137,CNC Turning -1,20210046,Healthy State,NA
63,1,33,243,1.6,21,0.465,1.237,8.709,CNC Turning -2,20210046,Vibration Model,Z vibration is lower than Rated Z vibration
45,0,33,244,1.6,21,0.408,1.241,9.125,CNC Turning -1,20210045,Healthy State,NA
63,1,44,244,1.6,21,1.008,1.112,9.121,CNC Turning -1,20210046,Thermal Model,Temperature Inside the Motor is greater than (stator Temp/ Rotor Temp)  Motor Rated Temp with respective humidity
77,0,39,239,1.6,23,0.469,1.121,9.121,CNC Turning -2,20210046,Healthy State,NA
9,0,33,243,1,21,0.408,1.148,9.121,CNC Turning -2,20210045,Healthy State,NA
60,1,45,245,1.6,20,1.016,1.131,9.129,CNC Turning -2,20210045,Thermal Model,Temperature Inside the Motor is greater than (stator Temp/ Rotor Temp)  Motor Rated Temp with respective humidity
62,1,33,243,1,22,0.416,1.504,8.729,CNC Turning -2,20210046,Vibration Model,Z vibration is lower than Rated Z vibration
72,1,43,243,1,21,0.965,1.17,9.117,CNC Turning -2,20210046,Thermal Model,Temperature Inside the Motor is greater than (stator Temp/ Rotor Temp)  Motor Rated Temp with respective humidity
29,0,32,242,1,26,0.42,1.147,9.125,CNC Turning -2,20210046,Healthy State,NA
65,1,39,239,1,23,0.984,0.141,9.152,CNC Turning -1,20210045,Thermal Model,Temperature Inside the Motor is greater than (stator Temp/ Rotor Temp)  Motor Rated Temp with respective humidity
72,1,30,240,1,23,0.484,0.908,9.137,CNC Turning -1,20210045,Vibration Model,Y vibration is lower than Rated Y vibration
16,0,39,239,1,23,0.484,1.121,9.117,CNC Turning -1,20210045,Healthy State,NA
56,0,38,238,1,24,0.373,1.237,9.137,CNC Turning -1,20210045,Healthy State,NA
80,1,38,238,1,24,1,1.108,9.129,CNC Turning -1,20210045,Thermal Model,Temperature Inside the Motor is greater than (stator Temp/ Rotor Temp)  Motor Rated Temp with respective humidity
40,0,39,239,2,26,0.48,1.282,9.125,CNC Turning -1,20210046,Healthy State,NA
57,0,37,237,1,24,0.469,1.129,9.137,CNC Turning -1,20210045,Healthy State,NA
77,1,37,237,1,27,0.988,1.147,9.137,CNC Turning -1,20210046,Thermal Model,Temperature Inside the Motor is greater than (stator Temp/ Rotor Temp)  Motor Rated Temp with respective humidity
63,1,43,243,1,21,1.02,1.143,9.129,CNC Turning -1,20210046,Thermal Model,Temperature Inside the Motor is greater than (stator Temp/ Rotor Temp)  Motor Rated Temp with respective humidity
20,0,32,242,1,22,0.469,1.513,9.141,CNC Turning -2,20210045,Healthy State,NA
12,0,38,238,1,24,0.404,1.163,9.133,CNC Turning -1,20210045,Healthy State,NA
57,1,38,238,1,30,0.435,1.163,8.729,CNC Turning -2,20210045,Vibration Model,Z vibration is lower than Rated Z vibration
65,1,42,242,1,22,0.973,1.194,9.141,CNC Turning -1,20210045,Thermal Model,Temperature Inside the Motor is greater than (stator Temp/ Rotor Temp)  Motor Rated Temp with respective humidity
50,0,32,242,1.6,22,0.336,1.166,9.137,CNC Turning -2,20210045,Healthy State,NA
42,0,38,238,1.5,24,0.431,1.235,9.133,CNC Turning -1,20210046,Healthy State,NA
49,0,38,238,1.5,24,0.461,1.156,9.152,CNC Turning -2,20210046,Healthy State,NA
65,0,36,236,1.5,25,0.404,1.159,9.133,CNC Turning -1,20210046,Healthy State,NA
65,1,38,238,1.5,27,1.027,1.135,9.125,CNC Turning -2,20210045,Thermal Model,Temperature Inside the Motor is greater than (stator Temp/ Rotor Temp)  Motor Rated Temp with respective humidity
62,1,41,241,1.5,22,1.012,1.143,9.125,CNC Turning -2,20210046,Thermal Model,Temperature Inside the Motor is greater than (stator Temp/ Rotor Temp)  Motor Rated Temp with respective humidity
9,1,33,243,1.5,24,0.488,1.97,10.108,CNC Turning -1,20210045,Vibration Model,Y vibration is higher than Rated Y vibration
48,0,33,243,1.5,21,0.377,1.163,9.117,CNC Turning -2,20210045,Healthy State,NA
49,0,38,238,1.6,24,0.416,1.163,9.125,CNC Turning -2,20210045,Healthy State,NA
65,1,38,238,1.6,29,0.977,1.19,9.156,CNC Turning -1,20210045,Thermal Model,Temperature Inside the Motor is greater than (stator Temp/ Rotor Temp)  Motor Rated Temp with respective humidity
36,0,35,235,1.6,25,0.377,1.574,9.125,CNC Turning -2,20210045,Healthy State,NA
60,0,35,235,1.6,25,0.427,1.159,9.125,CNC Turning -1,20210045,Healthy State,NA
81,1,33,233,1.6,26,0.98,1.163,9.145,CNC Turning -1,20210046,Lifetime Model,Exceeded Motor Running Hours as respective Manufacture Rated Lifespan of that motor
24,1,33,233,1.6,26,0.469,1.802,9.121,CNC Turning -2,20210046,Vibration Model,Y vibration is higher than Rated Y vibration
60,1,1.4,231,1.6,36.2,1.008,1.166,9.125,CNC Turning -2,20210045,Thermal Model,Temperature Inside the Motor is Less than (stator Temp/ Rotor Temp)  Motor Rated Temp with respective humidity
65,1,37.5,231,1.6,36.2,0.977,1.135,9.145,CNC Turning -2,20210045,Thermal Model,Temperature Inside the Motor is greater than (stator Temp/ Rotor Temp)  Motor Rated Temp with respective humidity
63,0,31,231,1.6,30,0.48,1.29,9.121,CNC Turning -2,20210045,Healthy State,NA
63,1,45.3,230,1.6,39.2,1.039,0.109,9.117,CNC Turning -2,20210046,Thermal Model,Temperature Inside the Motor is greater than (stator Temp/ Rotor Temp)  Motor Rated Temp with respective humidity
62,1,47.2,230,1.6,39.2,0.988,1.104,9.137,CNC Turning -2,20210046,Thermal Model,Temperature Inside the Motor is greater than (stator Temp/ Rotor Temp)  Motor Rated Temp with respective humidity
65,1,40.1,231,1.6,36.2,0.98,1.166,9.125,CNC Turning -1,20210045,Thermal Model,Temperature Inside the Motor is greater than (stator Temp/ Rotor Temp)  Motor Rated Temp with respective humidity
28,0,31,231,1.6,30,0.435,1.498,9.117,CNC Turning -1,20210046,Healthy State,NA
25,0,32,232,1.6,27,0.373,1.12,9.141,CNC Turning -1,20210045,Healthy State,NA
74,1,35.8,232,1.6,36.2,1.02,1.182,9.125,CNC Turning -1,20210045,Thermal Model,Temperature Inside the Motor is greater than (stator Temp/ Rotor Temp)  Motor Rated Temp with respective humidity
20,1,31,231,1.6,27,0.488,1.578,8.729,CNC Turning -1,20210045,Vibration Model,Z vibration is lower than Rated Z vibration
63,1,77,230,1,39.2,0.996,1.131,9.133,CNC Turning -1,20210046,Thermal Model,Temperature Inside the Motor is greater than (stator Temp/ Rotor Temp)  Motor Rated Temp with respective humidity
57,0,30,230,1.6,28,0.337,1.156,9.117,CNC Turning -1,20210046,Healthy State,NA
46,0,30,230,1,31,0.412,1.166,9.125,CNC Turning -1,20210045,Healthy State,NA
60,1,44,230,1,39.2,1.008,1.12,9.129,CNC Turning -1,20210045,Thermal Model,Temperature Inside the Motor is greater than (stator Temp/ Rotor Temp)  Motor Rated Temp with respective humidity
56,0,32,232,1,27,0.461,1.133,9.152,CNC Turning -1,20210046,Healthy State,NA
1,1,32,232,1,27,0.404,1.241,8.729,CNC Turning -2,20210045,Vibration Model,Z vibration is lower than Rated Z vibration
54,1,31,231,1,33,0.427,1.97,9.113,CNC Turning -1,20210046,Vibration Model,Y vibration is higher than Rated Y vibration
1,0,31,231,1,29,0.373,1.159,9.156,CNC Turning -2,20210045,Healthy State,NA
64,0,31,231,1,32,0.484,1.574,9.117,CNC Turning -1,20210046,Healthy State,NA
53,0,31,231,2,27,0.488,1.166,9.137,CNC Turning -2,20210046,Healthy State,NA
62,0,31,231,1,27,0.48,1.131,9.148,CNC Turning -1,20210045,Healthy State,NA
12,1,31,231,1,27,0.465,1.121,10.398,CNC Turning -2,20210045,Vibration Model,Z vibration is Higher than Rated Z vibration
50,0,30,230,1.6,28,0.333,1.513,9.141,CNC Turning -2,20210046,Healthy State,NA
30,0,32,232,1.6,27,0.465,1.578,9.125,CNC Turning -1,20210046,Healthy State,NA
58,1,31,231,1.6,32,0.404,0.908,9.125,CNC Turning -1,20210046,Vibration Model,Y vibration is lower than Rated Y vibration
72,1,36.8,230,1.6,39.2,0.977,1.139,9.117,CNC Turning -1,20210046,Thermal Model,Temperature Inside the Motor is greater than (stator Temp/ Rotor Temp)  Motor Rated Temp with respective humidity
26,0,31,231,1.6,27,0.465,1.586,9.117,CNC Turning -1,20210045,Healthy State,NA
63,1,35.2,231,1.6,36.2,1.02,1.159,9.117,CNC Turning -1,20210046,Thermal Model,Temperature Inside the Motor is greater than (stator Temp/ Rotor Temp)  Motor Rated Temp with respective humidity
80,1,38.1,231,1.6,36.2,0.992,1.12,9.148,CNC Turning -1,20210045,Thermal Model,Temperature Inside the Motor is greater than (stator Temp/ Rotor Temp)  Motor Rated Temp with respective humidity
64,1,31,231,1.6,27,0.465,1.282,8.729,CNC Turning -1,20210045,Vibration Model,Z vibration is lower than Rated Z vibration
46,0,31,231,1.6,27,0.431,1.166,9.117,CNC Turning -1,20210045,Healthy State,NA
80,1,38,232,1.6,36.2,0.984,1.17,9.16,CNC Turning -1,20210045,Thermal Model,Temperature Inside the Motor is greater than (stator Temp/ Rotor Temp)  Motor Rated Temp with respective humidity
58,0,32,232,1.6,27,0.48,1.131,9.125,CNC Turning -1,20210046,Healthy State,NA
25,0,31,231,1.6,27,0.427,1.578,9.125,CNC Turning -2,20210046,Healthy State,NA
80,1,2.7,229,1.6,39.2,0.98,1.147,9.145,CNC Turning -1,20210045,Thermal Model,Temperature Inside the Motor is Less than (stator Temp/ Rotor Temp)  Motor Rated Temp with respective humidity
27,0,30,230,1.6,34,0.48,1.29,9.125,CNC Turning -2,20210045,Healthy State,NA
63,1,2.8,230,1.6,29,1.02,1.151,9.125,CNC Turning -1,20210046,Thermal Model,Temperature Inside the Motor is Less than (stator Temp/ Rotor Temp)  Motor Rated Temp with respective humidity
8,0,31,231,1.6,27,0.48,1.116,9.148,CNC Turning -2,20210045,Healthy State,NA
24,1,31,231,1,27,0.465,1.802,9.113,CNC Turning -1,20210045,Vibration Model,Y vibration is higher than Rated Y vibration
80,1,37.9,231,1.6,36.2,1.008,1.198,9.121,CNC Turning -2,20210045,Thermal Model,Temperature Inside the Motor is greater than (stator Temp/ Rotor Temp)  Motor Rated Temp with respective humidity
48,0,31,231,1,27,0.48,1.151,9.145,CNC Turning -1,20210045,Healthy State,NA
52,1,31,231,1,27,0.439,1.802,9.125,CNC Turning -2,20210046,Vibration Model,Y vibration is higher than Rated Y vibration
65,1,36.23,230,1,34,1.004,1.194,9.133,CNC Turning -1,20210045,Thermal Model,Temperature Inside the Motor is greater than (stator Temp/ Rotor Temp)  Motor Rated Temp with respective humidity
74,1,36.23,230,1,39.2,0.992,1.139,9.129,CNC Turning -2,20210045,Thermal Model,Temperature Inside the Motor is greater than (stator Temp/ Rotor Temp)  Motor Rated Temp with respective humidity
24,1,30,230,1,31,0.469,0.909,9.148,CNC Turning -1,20210046,Vibration Model,Y vibration is lower than Rated Y vibration
75,1,36.23,230,1,39.2,1,0.109,9.125,CNC Turning -2,20210046,Thermal Model,Temperature Inside the Motor is greater than (stator Temp/ Rotor Temp)  Motor Rated Temp with respective humidity
63,1,36.23,230,1,39.2,1.008,1.123,9.125,CNC Turning -2,20210046,Thermal Model,Temperature Inside the Motor is greater than (stator Temp/ Rotor Temp)  Motor Rated Temp with respective humidity
16,1,31,231,1,33,0.373,0.905,9.141,CNC Turning -1,20210045,Vibration Model,Y vibration is lower than Rated Y vibration
13,1,30,230,1,32,0.332,1.498,8.729,CNC Turning -2,20210045,Vibration Model,Z vibration is lower than Rated Z vibration
22,0,30,230,2,28,0.423,1.504,9.125,CNC Turning -1,20210046,Healthy State,NA
76,1,37.3,229,1,32,0.957,0.141,9.156,CNC Turning -1,20210046,Thermal Model,Temperature Inside the Motor is greater than (stator Temp/ Rotor Temp)  Motor Rated Temp with respective humidity
58,0,30,230,1,28,0.332,1.239,9.125,CNC Turning -2,20210046,Healthy State,NA
60,1,36.23,230,1,34,1.012,1.12,9.129,CNC Turning -2,20210045,Thermal Model,Temperature Inside the Motor is greater than (stator Temp/ Rotor Temp)  Motor Rated Temp with respective humidity
63,1,36.23,230,1,39.2,1.031,0.133,9.145,CNC Turning -2,20210046,Thermal Model,Temperature Inside the Motor is greater than (stator Temp/ Rotor Temp)  Motor Rated Temp with respective humidity
77,1,36.23,230,1,30,1.008,1.194,9.125,CNC Turning -2,20210046,Thermal Model,Temperature Inside the Motor is greater than (stator Temp/ Rotor Temp)  Motor Rated Temp with respective humidity
76,1,37.3,229,1,39.2,0.992,1.104,9.145,CNC Turning -2,20210046,Thermal Model,Temperature Inside the Motor is greater than (stator Temp/ Rotor Temp)  Motor Rated Temp with respective humidity
62,0,29,229,1,28,0.427,1.578,9.133,CNC Turning -2,20210045,Healthy State,NA
62,1,37.3,229,1.6,39.2,0.984,1.194,9.145,CNC Turning -1,20210046,Thermal Model,Temperature Inside the Motor is greater than (stator Temp/ Rotor Temp)  Motor Rated Temp with respective humidity
65,0,30,230,1.5,28,0.488,1.127,9.145,CNC Turning -1,20210046,Healthy State,NA
77,1,37.3,229,1.5,39.2,1.02,1.135,9.109,CNC Turning -1,20210046,Thermal Model,Temperature Inside the Motor is greater than (stator Temp/ Rotor Temp)  Motor Rated Temp with respective humidity
71,1,37.3,229,1.5,30,1.031,1.194,9.125,CNC Turning -1,20210046,Thermal Model,Temperature Inside the Motor is greater than (stator Temp/ Rotor Temp)  Motor Rated Temp with respective humidity
22,0,29,229,1.5,28,0.332,1.504,9.141,CNC Turning -1,20210045,Healthy State,NA
45,0,28,228,1.5,29,0.48,1.494,9.117,CNC Turning -1,20210045,Healthy State,NA
59,0,29,229,1.5,28,0.431,1.147,9.133,CNC Turning -1,20210045,Healthy State,NA
35,0,29,229,1.5,34,0.488,1.127,9.141,CNC Turning -1,20210046,Healthy State,NA
18,1,29,229,1.5,28,0.447,1.802,9.133,CNC Turning -1,20210046,Vibration Model,Y vibration is higher than Rated Y vibration
38,1,28,228,1.6,34,0.336,1.121,8.729,CNC Turning -1,20210046,Vibration Model,Z vibration is lower than Rated Z vibration
71,1,39.2,239.2,1.6,29,1.004,1.104,9.137,CNC Turning -2,20210046,Thermal Model,Temperature Inside the Motor is greater than (stator Temp/ Rotor Temp)  Motor Rated Temp with respective humidity
62,1,37.3,229,1.6,34,0.973,1.182,9.125,CNC Turning -1,20210046,Thermal Model,Temperature Inside the Motor is greater than (stator Temp/ Rotor Temp)  Motor Rated Temp with respective humidity
